periodo;plazo_desde;plazo_hasta;cf
20250127;1;12;0.4631
20250127;13;24;0.5082
20250127;25;36;0.5217
20250127;37;48;0.5372
20250127;49;60;0.5486
20250127;61;72;0.5579
20250127;73;84;0.5654
20250127;85;96;0.5719
20250127;109;120;0.5827
20250127;133;144;0.5912
20250127;169;180;0.5990
20250128;1;12;0.4630
20250128;13;24;0.5097
20250128;25;36;0.5225
20250128;37;48;0.5380
20250128;49;60;0.5493
20250128;61;72;0.5584
20250128;73;84;0.5659
20250128;85;96;0.5724
20250128;109;120;0.5831
20250128;133;144;0.5916
20250128;169;180;0.5992
20250129;1;12;0.4641
20250129;13;24;0.5116
20250129;25;36;0.5241
20250129;37;48;0.5394
20250129;49;60;0.5504
20250129;61;72;0.5593
20250129;73;84;0.5666
20250129;85;96;0.5731
20250129;109;120;0.5838
20250129;133;144;0.5924
20250129;169;180;0.6002
20250130;1;12;0.4725
20250130;13;24;0.5212
20250130;25;36;0.5298
20250130;37;48;0.5434
20250130;49;60;0.5534
20250130;61;72;0.5617
20250130;73;84;0.5683
20250130;85;96;0.5740
20250130;109;120;0.5848
20250130;133;144;0.5935
20250130;169;180;0.6017
20250131;1;12;0.4703
20250131;13;24;0.5218
20250131;25;36;0.5333
20250131;37;48;0.5473
20250131;49;60;0.5576
20250131;61;72;0.5659
20250131;73;84;0.5721
20250131;85;96;0.5772
20250131;109;120;0.5862
20250131;133;144;0.5938
20250131;169;180;0.6012
20250203;1;12;0.4713
20250203;13;24;0.5241
20250203;25;36;0.5359
20250203;37;48;0.5499
20250203;49;60;0.5599
20250203;61;72;0.5676
20250203;73;84;0.5737
20250203;85;96;0.5789
20250203;109;120;0.5876
20250203;133;144;0.5950
20250203;169;180;0.6023
20250204;1;12;0.4710
20250204;13;24;0.5242
20250204;25;36;0.5359
20250204;37;48;0.5498
20250204;49;60;0.5598
20250204;61;72;0.5677
20250204;73;84;0.5737
20250204;85;96;0.5786
20250204;109;120;0.5874
20250204;133;144;0.5950
20250204;169;180;0.6021
20250205;1;12;0.4722
20250205;13;24;0.5226
20250205;25;36;0.5295
20250205;37;48;0.5437
20250205;49;60;0.5543
20250205;61;72;0.5621
20250205;73;84;0.5679
20250205;85;96;0.5729
20250205;109;120;0.5829
20250205;133;144;0.5911
20250205;169;180;0.5989
20250206;1;12;0.4725
20250206;13;24;0.5220
20250206;25;36;0.5288
20250206;37;48;0.5420
20250206;49;60;0.5513
20250206;61;72;0.5587
20250206;73;84;0.5641
20250206;85;96;0.5686
20250206;109;120;0.5774
20250206;133;144;0.5853
20250206;169;180;0.5934
20250207;1;12;0.4724
20250207;13;24;0.5231
20250207;25;36;0.5304
20250207;37;48;0.5434
20250207;49;60;0.5521
20250207;61;72;0.5591
20250207;73;84;0.5647
20250207;85;96;0.5695
20250207;109;120;0.5785
20250207;133;144;0.5860
20250207;169;180;0.5936
20250210;1;12;0.4750
20250210;13;24;0.5251
20250210;25;36;0.5329
20250210;37;48;0.5462
20250210;49;60;0.5549
20250210;61;72;0.5617
20250210;73;84;0.5674
20250210;85;96;0.5723
20250210;109;120;0.5811
20250210;133;144;0.5884
20250210;169;180;0.5961
20250211;1;12;0.4736
20250211;13;24;0.5234
20250211;25;36;0.5318
20250211;37;48;0.5449
20250211;49;60;0.5534
20250211;61;72;0.5600
20250211;73;84;0.5653
20250211;85;96;0.5698
20250211;109;120;0.5793
20250211;133;144;0.5866
20250211;169;180;0.5950
20250212;1;12;0.4767
20250212;13;24;0.5245
20250212;25;36;0.5321
20250212;37;48;0.5455
20250212;49;60;0.5545
20250212;61;72;0.5615
20250212;73;84;0.5672
20250212;85;96;0.5720
20250212;109;120;0.5816
20250212;133;144;0.5895
20250212;169;180;0.5982
20250213;1;12;0.4722
20250213;13;24;0.5264
20250213;25;36;0.5403
20250213;37;48;0.5556
20250213;49;60;0.5651
20250213;61;72;0.5726
20250213;73;84;0.5791
20250213;85;96;0.5841
20250213;109;120;0.5951
20250213;133;144;0.6038
20250213;169;180;0.6132
20250214;1;12;0.4721
20250214;13;24;0.5231
20250214;25;36;0.5357
20250214;37;48;0.5528
20250214;49;60;0.5635
20250214;61;72;0.5716
20250214;73;84;0.5785
20250214;85;96;0.5837
20250214;109;120;0.5948
20250214;133;144;0.6037
20250214;169;180;0.6132
20250217;1;12;0.4719
20250217;13;24;0.5150
20250217;25;36;0.5221
20250217;37;48;0.5362
20250217;49;60;0.5463
20250217;61;72;0.5554
20250217;73;84;0.5635
20250217;85;96;0.5701
20250217;109;120;0.5817
20250217;133;144;0.5909
20250217;169;180;0.6010
20250218;1;12;0.4738
20250218;13;24;0.5178
20250218;25;36;0.5228
20250218;37;48;0.5355
20250218;49;60;0.5454
20250218;61;72;0.5549
20250218;73;84;0.5632
20250218;85;96;0.5699
20250218;109;120;0.5816
20250218;133;144;0.5908
20250218;169;180;0.6010
20250219;1;12;0.4735
20250219;13;24;0.5178
20250219;25;36;0.5238
20250219;37;48;0.5373
20250219;49;60;0.5476
20250219;61;72;0.5570
20250219;73;84;0.5652
20250219;85;96;0.5716
20250219;109;120;0.5830
20250219;133;144;0.5917
20250219;169;180;0.6011
20250220;1;12;0.4753
20250220;13;24;0.5174
20250220;25;36;0.5211
20250220;37;48;0.5340
20250220;49;60;0.5442
20250220;61;72;0.5537
20250220;73;84;0.5621
20250220;85;96;0.5686
20250220;109;120;0.5799
20250220;133;144;0.5886
20250220;169;180;0.5979
20250221;1;12;0.4743
20250221;13;24;0.5149
20250221;25;36;0.5172
20250221;37;48;0.5302
20250221;49;60;0.5406
20250221;61;72;0.5499
20250221;73;84;0.5578
20250221;85;96;0.5638
20250221;109;120;0.5745
20250221;133;144;0.5827
20250221;169;180;0.5912
20250224;1;12;0.4744
20250224;13;24;0.5160
20250224;25;36;0.5182
20250224;37;48;0.5305
20250224;49;60;0.5402
20250224;61;72;0.5483
20250224;73;84;0.5553
20250224;85;96;0.5609
20250224;109;120;0.5714
20250224;133;144;0.5796
20250224;169;180;0.5880
20250225;1;12;0.4762
20250225;13;24;0.5155
20250225;25;36;0.5175
20250225;37;48;0.5301
20250225;49;60;0.5405
20250225;61;72;0.5494
20250225;73;84;0.5565
20250225;85;96;0.5620
20250225;109;120;0.5717
20250225;133;144;0.5792
20250225;169;180;0.5868
20250226;1;12;0.4735
20250226;13;24;0.5114
20250226;25;36;0.5138
20250226;37;48;0.5264
20250226;49;60;0.5362
20250226;61;72;0.5438
20250226;73;84;0.5500
20250226;85;96;0.5551
20250226;109;120;0.5642
20250226;133;144;0.5713
20250226;169;180;0.5785
20250227;1;12;0.4733
20250227;13;24;0.5130
20250227;25;36;0.5158
20250227;37;48;0.5286
20250227;49;60;0.5387
20250227;61;72;0.5467
20250227;73;84;0.5532
20250227;85;96;0.5584
20250227;109;120;0.5679
20250227;133;144;0.5757
20250227;169;180;0.5844
20250228;1;12;0.4742
20250228;13;24;0.5129
20250228;25;36;0.5158
20250228;37;48;0.5286
20250228;49;60;0.5385
20250228;61;72;0.5463
20250228;73;84;0.5528
20250228;85;96;0.5583
20250228;109;120;0.5681
20250228;133;144;0.5759
20250228;169;180;0.5840
20250303;1;12;0.4739
20250303;13;24;0.5095
20250303;25;36;0.5115
20250303;37;48;0.5242
20250303;49;60;0.5340
20250303;61;72;0.5417
20250303;73;84;0.5478
20250303;85;96;0.5531
20250303;109;120;0.5631
20250303;133;144;0.5707
20250303;169;180;0.5783
20250304;1;12;0.4739
20250304;13;24;0.5087
20250304;25;36;0.5121
20250304;37;48;0.5255
20250304;49;60;0.5357
20250304;61;72;0.5439
20250304;73;84;0.5503
20250304;85;96;0.5558
20250304;109;120;0.5657
20250304;133;144;0.5733
20250304;169;180;0.5807
20250305;1;12;0.4739
20250305;13;24;0.5028
20250305;25;36;0.5019
20250305;37;48;0.5142
20250305;49;60;0.5239
20250305;61;72;0.5316
20250305;73;84;0.5380
20250305;85;96;0.5435
20250305;109;120;0.5551
20250305;133;144;0.5637
20250305;169;180;0.5719
20250306;1;12;0.4739
20250306;13;24;0.5043
20250306;25;36;0.5046
20250306;37;48;0.5176
20250306;49;60;0.5281
20250306;61;72;0.5363
20250306;73;84;0.5431
20250306;85;96;0.5491
20250306;109;120;0.5607
20250306;133;144;0.5693
20250306;169;180;0.5777
20250307;1;12;0.4738
20250307;13;24;0.5056
20250307;25;36;0.5075
20250307;37;48;0.5207
20250307;49;60;0.5315
20250307;61;72;0.5401
20250307;73;84;0.5472
20250307;85;96;0.5534
20250307;109;120;0.5654
20250307;133;144;0.5747
20250307;169;180;0.5836
20250310;1;12;0.4703
20250310;13;24;0.4983
20250310;25;36;0.4989
20250310;37;48;0.5123
20250310;49;60;0.5234
20250310;61;72;0.5325
20250310;73;84;0.5402
20250310;85;96;0.5467
20250310;109;120;0.5601
20250310;133;144;0.5702
20250310;169;180;0.5798
20250311;1;12;0.4708
20250311;13;24;0.4944
20250311;25;36;0.4936
20250311;37;48;0.5066
20250311;49;60;0.5170
20250311;61;72;0.5255
20250311;73;84;0.5328
20250311;85;96;0.5390
20250311;109;120;0.5515
20250311;133;144;0.5610
20250311;169;180;0.5700
20250312;1;12;0.4648
20250312;13;24;0.4899
20250312;25;36;0.4919
20250312;37;48;0.5077
20250312;49;60;0.5190
20250312;61;72;0.5271
20250312;73;84;0.5338
20250312;85;96;0.5397
20250312;109;120;0.5518
20250312;133;144;0.5611
20250312;169;180;0.5700
20250313;1;12;0.4649
20250313;13;24;0.4943
20250313;25;36;0.4982
20250313;37;48;0.5125
20250313;49;60;0.5228
20250313;61;72;0.5309
20250313;73;84;0.5377
20250313;85;96;0.5442
20250313;109;120;0.5577
20250313;133;144;0.5681
20250313;169;180;0.5779
20250314;1;12;0.4643
20250314;13;24;0.4938
20250314;25;36;0.4982
20250314;37;48;0.5132
20250314;49;60;0.5239
20250314;61;72;0.5322
20250314;73;84;0.5391
20250314;85;96;0.5454
20250314;109;120;0.5583
20250314;133;144;0.5685
20250314;169;180;0.5784
20250317;1;12;0.4648
20250317;13;24;0.4970
20250317;25;36;0.4985
20250317;37;48;0.5121
20250317;49;60;0.5219
20250317;61;72;0.5296
20250317;73;84;0.5362
20250317;85;96;0.5424
20250317;109;120;0.5559
20250317;133;144;0.5663
20250317;169;180;0.5762
20250318;1;12;0.4649
20250318;13;24;0.4959
20250318;25;36;0.4974
20250318;37;48;0.5109
20250318;49;60;0.5202
20250318;61;72;0.5273
20250318;73;84;0.5336
20250318;85;96;0.5394
20250318;109;120;0.5509
20250318;133;144;0.5601
20250318;169;180;0.5696
20250319;1;12;0.4627
20250319;13;24;0.4958
20250319;25;36;0.5010
20250319;37;48;0.5152
20250319;49;60;0.5240
20250319;61;72;0.5312
20250319;73;84;0.5377
20250319;85;96;0.5435
20250319;109;120;0.5554
20250319;133;144;0.5649
20250319;169;180;0.5745
20250320;49;60;0.5242
20250320;61;72;0.5318
20250320;73;84;0.5388
20250320;85;96;0.5453
20250320;109;120;0.5575
20250320;133;144;0.5672
20250320;169;180;0.5772
20250320;1;12;0.4677
20250320;13;24;0.4982
20250320;25;36;0.5018
20250320;37;48;0.5151
20250321;1;12;0.4638
20250321;13;24;0.4923
20250321;25;36;0.4971
20250321;37;48;0.5111
20250321;49;60;0.5205
20250321;61;72;0.5286
20250321;73;84;0.5359
20250321;85;96;0.5424
20250321;109;120;0.5550
20250321;133;144;0.5647
20250321;169;180;0.5746
20250324;1;12;0.4636
20250324;13;24;0.4902
20250324;25;36;0.4938
20250324;37;48;0.5073
20250324;49;60;0.5175
20250324;61;72;0.5258
20250324;73;84;0.5329
20250324;85;96;0.5395
20250324;109;120;0.5521
20250324;133;144;0.5619
20250324;169;180;0.5722
20250325;1;12;0.4625
20250325;13;24;0.4903
20250325;25;36;0.4948
20250325;37;48;0.5088
20250325;49;60;0.5188
20250325;61;72;0.5267
20250325;73;84;0.5333
20250325;85;96;0.5398
20250325;109;120;0.5523
20250325;133;144;0.5621
20250325;169;180;0.5725
20250326;1;12;0.4587
20250326;13;24;0.4870
20250326;25;36;0.4936
20250326;37;48;0.5087
20250326;49;60;0.5190
20250326;61;72;0.5265
20250326;73;84;0.5325
20250326;85;96;0.5385
20250326;109;120;0.5521
20250326;133;144;0.5631
20250326;169;180;0.5742
20250327;1;12;0.4586
20250327;13;24;0.4879
20250327;25;36;0.4955
20250327;37;48;0.5105
20250327;49;60;0.5211
20250327;61;72;0.5295
20250327;73;84;0.5365
20250327;85;96;0.5431
20250327;109;120;0.5559
20250327;133;144;0.5662
20250327;169;180;0.5770
20250328;1;12;0.4557
20250328;13;24;0.4877
20250328;25;36;0.4960
20250328;37;48;0.5112
20250328;49;60;0.5217
20250328;61;72;0.5300
20250328;73;84;0.5367
20250328;85;96;0.5433
20250328;109;120;0.5562
20250328;133;144;0.5662
20250328;169;180;0.5770
20250331;1;12;0.4560
20250331;13;24;0.4875
20250331;25;36;0.4947
20250331;37;48;0.5099
20250331;49;60;0.5208
20250331;61;72;0.5296
20250331;73;84;0.5369
20250331;85;96;0.5436
20250331;109;120;0.5566
20250331;133;144;0.5668
20250331;169;180;0.5777
20250401;1;12;0.4560
20250401;13;24;0.4863
20250401;25;36;0.4924
20250401;37;48;0.5075
20250401;49;60;0.5186
20250401;61;72;0.5274
20250401;73;84;0.5347
20250401;85;96;0.5414
20250401;109;120;0.5536
20250401;133;144;0.5636
20250401;169;180;0.5747
20250402;1;12;0.4558
20250402;13;24;0.4846
20250402;25;36;0.4896
20250402;37;48;0.5045
20250402;49;60;0.5155
20250402;61;72;0.5238
20250402;73;84;0.5305
20250402;85;96;0.5371
20250402;109;120;0.5491
20250402;133;144;0.5588
20250402;169;180;0.5698
20250403;1;12;0.4560
20250403;13;24;0.4819
20250403;25;36;0.4853
20250403;37;48;0.5001
20250403;49;60;0.5101
20250403;61;72;0.5177
20250403;73;84;0.5245
20250403;85;96;0.5313
20250403;109;120;0.5440
20250403;133;144;0.5541
20250403;169;180;0.5655
20250404;1;12;0.4492
20250404;13;24;0.4697
20250404;25;36;0.4713
20250404;37;48;0.4856
20250404;49;60;0.4956
20250404;61;72;0.5034
20250404;73;84;0.5103
20250404;85;96;0.5168
20250404;109;120;0.5302
20250404;133;144;0.5412
20250404;169;180;0.5532
20250407;1;12;0.4444
20250407;13;24;0.4607
20250407;25;36;0.4631
20250407;37;48;0.4779
20250407;49;60;0.4883
20250407;61;72;0.4961
20250407;73;84;0.5029
20250407;85;96;0.5097
20250407;109;120;0.5230
20250407;133;144;0.5336
20250407;169;180;0.5451
20250408;1;12;0.4457
20250408;13;24;0.4636
20250408;25;36;0.4655
20250408;37;48;0.4800
20250408;49;60;0.4901
20250408;61;72;0.4976
20250408;73;84;0.5043
20250408;85;96;0.5116
20250408;109;120;0.5260
20250408;133;144;0.5373
20250408;169;180;0.5494
20250409;1;12;0.4460
20250409;13;24;0.4631
20250409;25;36;0.4636
20250409;37;48;0.4769
20250409;49;60;0.4865
20250409;61;72;0.4939
20250409;73;84;0.5004
20250409;85;96;0.5071
20250409;109;120;0.5214
20250409;133;144;0.5337
20250409;169;180;0.5469
20250410;1;12;0.4463
20250410;13;24;0.4634
20250410;25;36;0.4647
20250410;37;48;0.4786
20250410;49;60;0.4889
20250410;61;72;0.4971
20250410;73;84;0.5049
20250410;85;96;0.5126
20250410;109;120;0.5278
20250410;133;144;0.5409
20250410;169;180;0.5547
20250411;1;12;0.4474
20250411;13;24;0.4644
20250411;25;36;0.4658
20250411;37;48;0.4797
20250411;49;60;0.4895
20250411;61;72;0.4971
20250411;73;84;0.5044
20250411;85;96;0.5119
20250411;109;120;0.5275
20250411;133;144;0.5409
20250411;169;180;0.5547
20250414;1;12;0.4482
20250414;13;24;0.4663
20250414;25;36;0.4697
20250414;37;48;0.4848
20250414;49;60;0.4955
20250414;61;72;0.5040
20250414;73;84;0.5116
20250414;85;96;0.5189
20250414;109;120;0.5351
20250414;133;144;0.5488
20250414;169;180;0.5630
20250415;1;12;0.4486
20250415;13;24;0.4638
20250415;25;36;0.4663
20250415;37;48;0.4810
20250415;49;60;0.4911
20250415;61;72;0.4991
20250415;73;84;0.5064
20250415;85;96;0.5134
20250415;109;120;0.5289
20250415;133;144;0.5422
20250415;169;180;0.5562
20250416;1;12;0.4475
20250416;13;24;0.4642
20250416;25;36;0.4665
20250416;37;48;0.4808
20250416;49;60;0.4908
20250416;61;72;0.4988
20250416;73;84;0.5058
20250416;85;96;0.5124
20250416;109;120;0.5272
20250416;133;144;0.5401
20250416;169;180;0.5538
20250417;1;12;0.4473
20250417;13;24;0.4658
20250417;25;36;0.4702
20250417;37;48;0.4841
20250417;49;60;0.4940
20250417;61;72;0.5024
20250417;73;84;0.5097
20250417;85;96;0.5166
20250417;109;120;0.5303
20250417;133;144;0.5425
20250417;169;180;0.5558
20250421;1;12;0.4483
20250421;13;24;0.4711
20250421;25;36;0.4763
20250421;37;48;0.4897
20250421;49;60;0.4999
20250421;61;72;0.5094
20250421;73;84;0.5175
20250421;85;96;0.5253
20250421;109;120;0.5402
20250421;133;144;0.5518
20250421;169;180;0.5640
20250422;1;12;0.4483
20250422;13;24;0.4699
20250422;25;36;0.4739
20250422;37;48;0.4873
20250422;49;60;0.4975
20250422;61;72;0.5067
20250422;73;84;0.5150
20250422;85;96;0.5230
20250422;109;120;0.5386
20250422;133;144;0.5508
20250422;169;180;0.5634
20250423;1;12;0.4483
20250423;13;24;0.4702
20250423;25;36;0.4742
20250423;37;48;0.4873
20250423;49;60;0.4973
20250423;61;72;0.5066
20250423;73;84;0.5150
20250423;85;96;0.5232
20250423;109;120;0.5389
20250423;133;144;0.5512
20250423;169;180;0.5638
20250424;1;12;0.4438
20250424;13;24;0.4671
20250424;25;36;0.4732
20250424;37;48;0.4870
20250424;49;60;0.4969
20250424;61;72;0.5057
20250424;73;84;0.5139
20250424;85;96;0.5217
20250424;109;120;0.5366
20250424;133;144;0.5483
20250424;169;180;0.5606
20250425;1;12;0.4441
20250425;13;24;0.4661
20250425;25;36;0.4710
20250425;37;48;0.4846
20250425;49;60;0.4950
20250425;61;72;0.5040
20250425;73;84;0.5120
20250425;85;96;0.5197
20250425;109;120;0.5343
20250425;133;144;0.5461
20250425;169;180;0.5591
20250428;1;12;0.4462
20250428;13;24;0.4683
20250428;25;36;0.4708
20250428;37;48;0.4838
20250428;49;60;0.4937
20250428;61;72;0.5024
20250428;73;84;0.5082
20250428;85;96;0.5152
20250428;109;120;0.5308
20250428;133;144;0.5432
20250428;169;180;0.5560
20250429;1;12;0.4465
20250429;13;24;0.4667
20250429;25;36;0.4681
20250429;37;48;0.4808
20250429;49;60;0.4907
20250429;61;72;0.4995
20250429;73;84;0.5054
20250429;85;96;0.5127
20250429;109;120;0.5288
20250429;133;144;0.5412
20250429;169;180;0.5539
20250430;1;12;0.4475
20250430;13;24;0.4653
20250430;25;36;0.4656
20250430;37;48;0.4785
20250430;49;60;0.4886
20250430;61;72;0.4971
20250430;73;84;0.5046
20250430;85;96;0.5116
20250430;109;120;0.5255
20250430;133;144;0.5369
20250430;169;180;0.5492
20250502;1;12;0.4465
20250502;13;24;0.4620
20250502;25;36;0.4617
20250502;37;48;0.4739
20250502;49;60;0.4832
20250502;61;72;0.4909
20250502;73;84;0.4981
20250502;85;96;0.5049
20250502;109;120;0.5193
20250502;133;144;0.5317
20250502;169;180;0.5449
20250505;1;12;0.4435
20250505;13;24;0.4650
20250505;25;36;0.4700
20250505;37;48;0.4841
20250505;49;60;0.4940
20250505;61;72;0.5018
20250505;73;84;0.5086
20250505;85;96;0.5151
20250505;109;120;0.5280
20250505;133;144;0.5395
20250505;169;180;0.5520
20250506;1;12;0.4454
20250506;13;24;0.4681
20250506;25;36;0.4719
20250506;37;48;0.4855
20250506;49;60;0.4952
20250506;61;72;0.5032
20250506;73;84;0.5102
20250506;85;96;0.5166
20250506;109;120;0.5302
20250506;133;144;0.5417
20250506;169;180;0.5543
20250507;1;12;0.4437
20250507;13;24;0.4672
20250507;25;36;0.4726
20250507;37;48;0.4865
20250507;49;60;0.4965
20250507;61;72;0.5046
20250507;73;84;0.5115
20250507;85;96;0.5179
20250507;109;120;0.5302
20250507;133;144;0.5409
20250507;169;180;0.5530
20250508;1;12;0.4438
20250508;13;24;0.4683
20250508;25;36;0.4733
20250508;37;48;0.4864
20250508;49;60;0.4961
20250508;61;72;0.5039
20250508;73;84;0.5110
20250508;85;96;0.5176
20250508;109;120;0.5300
20250508;133;144;0.5406
20250508;169;180;0.5524
20250509;1;12;0.4439
20250509;13;24;0.4680
20250509;25;36;0.4739
20250509;37;48;0.4877
20250509;49;60;0.4978
20250509;61;72;0.5070
20250509;73;84;0.5153
20250509;85;96;0.5227
20250509;109;120;0.5360
20250509;133;144;0.5471
20250509;169;180;0.5591
20250512;1;12;0.4439
20250512;13;24;0.4644
20250512;25;36;0.4707
20250512;37;48;0.4841
20250512;49;60;0.4946
20250512;61;72;0.5039
20250512;73;84;0.5129
20250512;85;96;0.5211
20250512;109;120;0.5358
20250512;133;144;0.5479
20250512;169;180;0.5604
20250513;1;12;0.4439
20250513;13;24;0.4681
20250513;25;36;0.4741
20250513;37;48;0.4886
20250513;49;60;0.4995
20250513;61;72;0.5086
20250513;73;84;0.5166
20250513;85;96;0.5237
20250513;109;120;0.5367
20250513;133;144;0.5480
20250513;169;180;0.5599
20250514;1;12;0.4439
20250514;13;24;0.4650
20250514;25;36;0.4703
20250514;37;48;0.4866
20250514;49;60;0.4985
20250514;61;72;0.5078
20250514;73;84;0.5163
20250514;85;96;0.5241
20250514;109;120;0.5398
20250514;133;144;0.5523
20250514;169;180;0.5652
20250515;1;12;0.4440
20250515;13;24;0.4678
20250515;25;36;0.4761
20250515;37;48;0.4937
20250515;49;60;0.5062
20250515;61;72;0.5158
20250515;73;84;0.5244
20250515;85;96;0.5324
